track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence,tempo,duration_ms,tempo_norm
0hTiTU0yqthnByyZDD3bcc,A Warrior's Call,Volbeat,rock,63,0.374,0.903,0.429,109.118,263080,0.45572168392916806
6gpLTvmHWj12Z03hFgixkH,Lo Quiero Todo,Macaco,latin,63,0.686,0.583,0.798,149.94,227099,0.6262111593718677
7BKUWh5sdtdS17crohRe4L,Black SpiderMan,Logic,rap,63,0.622,0.867,0.339,140.011,331267,0.5847435683260942
07Agqdd4SD83JRgN19OjdW,Magenta (prod. Auer),Pezet,rap,63,0.742,0.842,0.569,132.993,200333,0.5554335115268961
3umCRVVIPZ72WnperWxLgL,Báilame,Nacho,latin,63,0.83,0.869,0.549,96.01,207013,0.4009772803207484
0dgwWXkfcWyB2a2qTgEc0F,Verano Azul,Juan Magán,latin,63,0.887,0.87,0.838,126.047,190560,0.5264241563648513
0TlPl8HWxUNFWNEtxB7Ou0,Marginais Trap #1,Marginal Supply,rap,63,0.913,0.612,0.32,129.953,243708,0.542737220180421
0M6KY0x5u65ybXHZ3IAega,Qué Vida la Mía,Reik,latin,63,0.758,0.802,0.804,98.022,171320,0.40938022051453393
5NnFkbEjahUGx5T3qxbNCW,Break My Baby,KALEO,rock,63,0.529,0.748,0.408,74.02,265558,0.30913798864016034
2QsBAfiNmngcrZsOTznqBG,Just My Luck,Marc E. Bassy,r&b,63,0.616,0.62,0.367,156.986,186497,0.6556381556966254
3CwocqtW6g2rCqsI8PQCf4,NIENTE,Giaime,rap,63,0.762,0.697,0.53,91.984,147391,0.38416304710992316
4jJpQvBp06QjtcJsSCexQZ,I Should Have Walked Away,KAAZE,edm,63,0.434,0.668,0.281,129.803,202154,0.5421107584363515
6WE7jSshLCuVKoCmobVKVf,Heartbreaker - 1990 Remaster,Led Zeppelin,rock,63,0.403,0.709,0.654,97.161,254133,0.405784330103575
4F07ku5lMBIoybFPStM2j4,Suede,NxWorries,r&b,63,0.669,0.735,0.723,117.284,174867,0.4898262612763114
1Ht4NJdY8adMsW540P5vG0,Come With Me - Radio Mix,Nora En Pure,latin,63,0.677,0.758,0.308,119.999,173625,0.5011652188439693
1v7OKYgEFT2MAdo3AJ9GOc,Lejos de Aquí,Farruko,latin,63,0.729,0.926,0.612,93.022,221736,0.38849816237888407
6E39QsoWB7JjphPF9xCQSN,Outlet,Desiigner,rap,63,0.65,0.801,0.356,124.123,268813,0.5183887403942533
3Oe3VdPn6rAueriQvFhCBA,Illegal Weapon,Garry Sandhu,rap,63,0.814,0.666,0.714,94.02,230000,0.39266622118275973
61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,Boyz II Men,r&b,63,0.567,0.501,0.2,142.589,236773,0.5955103575008353
6WkSUgo1VdpzgtiXKlFPcY,Dammit,blink-182,rock,63,0.426,0.972,0.341,111.221,165373,0.46450467758102243
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,Nea,edm,63,0.682,0.7,0.637,120.03,186878,0.5012946876044103
6yK9kwo8cBoVRNOylq0yNc,FUCKTHEPOPULATION,$uicideBoy$,rap,63,0.818,0.576,0.285,96.189,150187,0.40172485800200464
1sbxPVKNi6OLUdTHRrbd5A,24K,Frijo,rap,63,0.81,0.833,0.907,138.955,123808,0.580333277647845
4V6MRo0CEAC9MwAm7dkPuL,Real Friends,Camila Cabello,r&b,63,0.74,0.303,0.819,91.958,213933,0.38405446040761776
4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,Kygo,pop,63,0.621,0.898,0.332,124.018,181040,0.5179502171734046
1KtU0WCq472KzqCXgMOxkS,That's What I Like - Alan Walker Remix,Bruno Mars,edm,63,0.692,0.896,0.798,134.056,195889,0.5598730370865354
2XGU82Lx8urLynWSdJ2ehz,Sake,WE$T DUBAI,rap,63,0.971,0.507,0.716,127.039,212688,0.5305671566989643
4DXjfzDxkhD5eYGk03LoA6,Keep On Lovin',Cat Dealers,edm,63,0.601,0.726,0.256,124.078,208910,0.5182008018710325
6qu53IWTHi9odNr4hBDHk6,Cuenta Pendiente,Paty Cantú,latin,63,0.735,0.801,0.783,163.931,192183,0.6846433344470432
0UY4FvG4f9JI6kBR1BlWrZ,That's What You Get,Paramore,rock,63,0.528,0.831,0.632,131.094,220480,0.5475025058469762
1cuYCAodLWgzhwE2KFZ8rC,WASTE,BROCKHAMPTON,r&b,63,0.416,0.412,0.409,116.84,154406,0.4879719345138657
6wp5tGVNQYpKJPo1s3WUEY,Liquid Spirit - Claptone Remix,Gregory Porter,edm,63,0.877,0.62,0.296,120.997,383552,0.505333277647845
5kdTuoKeqdnblCop75wMuX,Bobo,J Balvin,latin,63,0.742,0.893,0.777,177.879,209427,0.7428959238222519
6hu1f1cXSw7OAqhpSQ2zDy,Dazed and Confused,Led Zeppelin,rock,63,0.271,0.553,0.433,86.762,386373,0.36235382559305046
1DfKhSI9GZFFhUykvgPSNi,Lo Nuestro Se Murió,Gera MX,rap,63,0.796,0.387,0.835,84.005,236001,0.35083945873705313
3glqlA5qY3bbo8UaUDGPnw,Triumph (feat. Cappadonna),Wu-Tang Clan,r&b,63,0.722,0.639,0.324,90.972,338187,0.3799365185432676
3K01yfjGY0NslZrXkWVAtK,Siren,The Chainsmokers,rap,63,0.588,0.779,0.264,150.015,174307,0.6265243902439024
3FzKPS0oVknVlCW3PhxIHl,Debaser,Pixies,rock,63,0.487,0.885,0.579,135.516,173173,0.565970598062145
3sMleqdCDalZ6xsAQe8xuY,Booty Swing,Parov Stelar,edm,63,0.85,0.669,0.914,112.966,197507,0.47179251587036414
7M8K2ermHPnLJildw6F6EP,Aprendi a Amar,Brytiago,latin,63,0.746,0.63,0.843,174.044,213793,0.7268793852322085
1rGxG6Y5OgmSwGPRPJv9Q4,True Colours,Tom Odell,pop,63,0.518,0.126,0.166,75.991,143707,0.3173696959572335
5qhlC4Rzals34zxovrPzKp,Ice Box,Omarion,r&b,63,0.775,0.731,0.821,131.105,256427,0.5475484463748747
7MQywXGHEev7JmwwIzMcao,Love Like This,Faith Evans,r&b,63,0.767,0.551,0.796,100.904,275707,0.4214166388239225
430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",r&b,63,0.549,0.725,0.547,108.822,206267,0.4544854660875376
3aYBjxTMvrEOP0A0UXg9ER,Final Masquerade,Linkin Park,pop,63,0.466,0.852,0.428,164.032,217613,0.6850651520213833
0hAxyVU6Nro3equjEQdFq2,Encima De Mi,Rauw Alejandro,rap,63,0.748,0.619,0.402,130.055,224308,0.5431632141663882
0XgpiStoxq1IJncYlPrvZ5,Runnin',The Pharcyde,rap,63,0.768,0.787,0.855,94.104,296267,0.3930170397594387
1hw5UuO6s1DRAJmCn4Nc1H,Meu Mundo,WC no Beat,rap,63,0.866,0.552,0.499,131.049,284117,0.5473145673237555
5I2I0xdHPV5opTDQbItBIb,Buenos Genes,Rels B,rap,63,0.804,0.535,0.628,151.957,245191,0.6346349816237888
6HZ67VImxqr8aMBEEhblzf,Cars,Gary Numan,rock,63,0.546,0.578,0.819,128.037,238907,0.53473521550284
0Ui05Ov0s4PnRc4JI3Pilg,My Favourite Game,The Cardigans,rock,63,0.586,0.777,0.424,143.339,220468,0.5986426662211828
6C781pluv3BPxGHHCUJNYc,Patiently Waiting,50 Cent,rap,63,0.738,0.674,0.575,78.929,288867,0.3296399933177414
1EGrDTfEuAiRzRdxlblpET,RPG (feat. 6lack),Kehlani,r&b,63,0.758,0.534,0.719,132.94,236218,0.5552121617106582
7AkLPOwjju8taQCJCaIUts,Happy Now - R3HAB Remix,Kygo,edm,63,0.623,0.84,0.539,123.068,189268,0.5139826261276311
3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2Pac,rap,63,0.763,0.85,0.761,91.519,284907,0.38222101570330774
2Vf2Pflg5rTWSvSCK4qq4A,Privacy,Chris Brown,rap,63,0.741,0.58,0.428,97.092,220964,0.40549615770130304
3bPsHHJ6EL2xZSflLsIve3,Tiny Sailboat,Kupla,rap,63,0.607,0.322,0.381,174.086,150882,0.727054794520548
7d9sZF7jmepe2EYdETlNWK,Hot Blood,KALEO,rock,63,0.325,0.903,0.401,148.446,218600,0.6199716004009355
0OGDredxd4n2ai4IJjfLNH,Me Quedaré Contigo,Pitbull,latin,63,0.671,0.918,0.712,92.132,226773,0.3847811560307384
1aSarrHE1TK9vSmyozuo4K,Calma - Alan Walker Remix,Pedro Capó,pop,63,0.811,0.601,0.577,127.082,193973,0.5307467423989308
60bUT3XY15CTg8ZRNrSbqO,So High,Ruben,pop,63,0.571,0.496,0.238,119.779,219854,0.5002464082860006
0is5MOZLNpo5iAY3M0B9ml,Quédate,Debi Nova,latin,63,0.894,0.475,0.93,120.041,175733,0.5013406281323087
55nMnifaQWKe3f9cbwOXwx,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Tiësto Remix,Martin Garrix,pop,63,0.69,0.78,0.238,126.07,255238,0.5265202138322753
1o2E5CwlBWuVElc41EqOSU,Is It Just Me?,Emily Burns,r&b,63,0.716,0.316,0.243,73.037,203731,0.30503257601069167
1xEcsGNqeAeeB5Yx2gmFRJ,No Fucks (feat. Sueco The Child and AzChike),1takejay,rap,63,0.923,0.473,0.531,100.018,136800,0.4177163381222853
0DosTwoHVAziTd3GfQNIef,Triple Helix,KILLY,rap,63,0.922,0.448,0.233,130.017,142053,0.5430045105245573
78Jbs8SDSxRDvnkl5TNi2b,Mamasita,Kevin Roldan,latin,63,0.81,0.717,0.687,95.077,151987,0.39708068827263615
3uPfVXcjnpOjyzI3jb3js4,Fly,Sugar Ray,rock,63,0.835,0.648,0.674,99.701,244640,0.4163924156364851
6cg7xTJ0KnJS59h5RHWZ6K,RITMO (Bad Boys For Life) - Steve Aoki Remix,The Black Eyed Peas,edm,63,0.84,0.719,0.494,111.993,231964,0.46772886735716673
5LC7nItIEFp4nzdFdEGbf9,Stronger Than Me,Amy Winehouse,r&b,63,0.883,0.458,0.816,91.426,214493,0.38183260942198466
2UdCIrsZR9bw96kcLAyAyh,Instagram - R3HAB Remix,Dimitri Vegas & Like Mike,edm,63,0.436,0.858,0.502,122.568,151897,0.5118944203140662
3lFGBrRWUxpTfhhq6lGBRw,Baila Esta Cumbia,Selena,latin,63,0.711,0.803,0.787,182.92,161907,0.7639492148346141
2S9UiaHpsdB2s3ZNzCObLQ,Sensacional (feat. Cacife Clandestino & MC Kevin o Chris),WC no Beat,rap,63,0.786,0.863,0.784,136.941,225077,0.5719219846308052
06Hdbxh6NCy6TIhjdXTchB,Headlights (feat. Ilsey),Robin Schulz,pop,63,0.597,0.685,0.369,122.002,209208,0.5095305713331105
2AwCsgb9YMkjfe471IOEvf,Middle of Somewhere,The Neighbourhood,pop,63,0.507,0.447,0.341,92.047,173960,0.3844261610424323
7kF1iPJTj3VFJX9XokQ80F,Slither,Velvet Revolver,rock,63,0.478,0.974,0.268,141.077,248307,0.5891956231206148
27kB4qLUCV8nZd2eOgj1Tk,KILLING ME,iKON,pop,63,0.76,0.672,0.505,127.986,193734,0.5345222185098564
0egGmGkZ8maYdEYo4RrVsZ,Lemme Freak,Lil Dicky,rap,63,0.8,0.656,0.436,119.921,285894,0.5008394587370532
69oPVTn6mFjMoB3axEejog,BITCH (takes one to know one),Lennon Stella,pop,63,0.746,0.55,0.522,97.018,183840,0.4051871032408954
190IqlryWu91WBKeDgZqZz,Only in My Dreams,The Marías,rock,63,0.518,0.496,0.282,143.917,170893,0.6010566321416639
1KfIZjptrvN6jUpUzzRYiD,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),Felp 22,rap,63,0.774,0.583,0.334,89.999,302251,0.37587287003007014
6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),6LACK,r&b,63,0.581,0.315,0.185,61.381,246088,0.2563523220848647
3jYRpwbctfqB77uU7T7K3U,Caught Up In You,38 Special,rock,63,0.425,0.681,0.933,131.011,279333,0.5471558636819245
7kKLHjFif3r0HG5YyBTv6d,I'm a Wanted Man,Royal Deluxe,rap,62,0.388,0.596,0.275,164.644,228987,0.6876211159371868
03m9WRVBzoxyTeKblvLvpR,You Got The Love,Keanu Silva,edm,62,0.744,0.925,0.7,124.046,164446,0.5180671566989643
4dneV7C1yDt9UtyxrQY375,Boys Don't Cry - Single Version,The Cure,rock,62,0.465,0.841,0.689,168.743,157533,0.7047402271967925
6XGfoK5edwViiZlmv7kQcE,Nadie Como Yo,Kevin Roldan,latin,62,0.792,0.37,0.76,80.099,184253,0.3345263949214835
3OcQkcvTcohs8vO8Rd3sKF,The Humpty Dance,Digital Underground,r&b,62,0.813,0.693,0.618,103.508,391693,0.4322920147009689
6ihObRBTB8xdSH2mlERtOX,Slow Motion,Juvenile,r&b,62,0.713,0.734,0.891,172.871,248200,0.721980454393585
4BGfM7Faj0dyEnSuaOw67j,I Fall in Love Too Easliy,Caleb Belkin,r&b,62,0.662,0.349,0.234,141.951,139691,0.5928458068827264
3gJ6t0HKTMto4Aq3sXJVk2,My Way,Ava Max,pop,62,0.685,0.621,0.396,100.004,141598,0.4176578683595055
2LD2gT7gwAurzdQDQtILds,Veridis Quo,Daft Punk,pop,62,0.604,0.687,0.119,106.896,345187,0.44644169729368527
3I8Ri6tLa4QA11MMdZywtM,"Fire, Ready, Aim",Green Day,rock,62,0.448,0.925,0.917,156.053,112940,0.6517415636485132
41RSRxdVqnSWlL9Glx95fG,Candy On The Dancefloor,Tujamo,edm,62,0.709,0.814,0.477,126.027,186667,0.5263406281323088
2b1BwUGGyKq0CoJd8G1B6M,Harder,Jax Jones,pop,62,0.906,0.832,0.751,104.03,159753,0.4344721015703308
0BTGqPIW9acmhhUmENkq5r,If You Love Me,Brownstone,r&b,62,0.687,0.583,0.21,95.137,303903,0.39733127297026394
215wUTQQUo2PElJFEFoB0d,Wheel in the Sky,Journey,rock,62,0.441,0.745,0.368,105.191,252240,0.4393209154694287
1SNipdzMky2C2LwvoVRzsv,Elevate,Papa Roach,rock,62,0.666,0.775,0.59,144.998,191565,0.6055713331105913
6c6W25YoDGjTq3qSPOga5t,Ink,Coldplay,rock,62,0.688,0.706,0.689,112.019,228373,0.46783745405947214
6Vmow8PuUaU7W1T2WWLZk2,Go Gina,SZA,r&b,62,0.603,0.606,0.463,80.176,161613,0.33484797861677246
6G7zxqKAXgLtjQS7FZeCxI,Neverland,KSHMR,edm,62,0.312,0.937,0.257,137.993,189525,0.5763155696625459
2mHchPRtQWet3iIS3jANr1,God Save The Queen,Sex Pistols,rock,62,0.304,0.901,0.541,147.199,199453,0.6147636151019045
0DjnlLskmEjm5mbgo24WwD,Abriré La Puerta,David Bisbal,latin,62,0.559,0.523,0.551,124.812,216660,0.5212662880053458
2sKTYRCgUHXmIhI2hoBuZE,When I Get There,Big Wild,latin,62,0.694,0.483,0.132,96.029,220000,0.40105663214166387
3Y6XWs8xMlCngyIxNOFnsp,Sound of da Police,KRS-One,rap,62,0.794,0.95,0.324,94.984,258507,0.39669228199131307
66pK7thQ0yw1xlqw8AQSlw,Tacos Altos,Farruko,rap,62,0.837,0.562,0.204,139.931,306947,0.5844094553959239
1dFkD1JfRMzwO6hwUsE8aS,Spectrum,Zedd,pop,62,0.609,0.801,0.407,129.99,243413,0.5428917474106248
1gij27s31tFKcTHa8f1u4g,Hard as a Rock,AC/DC,rock,62,0.481,0.724,0.2,116.341,271000,0.4858879051119278
0kPeymTUiaidv48eRrMISu,Bette Davis Eyes,Kim Carnes,pop,62,0.659,0.541,0.56,116.685,224693,0.48732459071166057
1jF5Id0OPFU1Mae8BEUF5u,Youth Gone Wild,Skid Row,rock,62,0.536,0.72,0.633,117.367,198907,0.4901729034413632
18loeUgThthiQpVNKqoZUP,Istanbul,Bahjat,latin,62,0.727,0.724,0.668,136.989,145951,0.5721224523889075
3MhymzaFcj7bXVJzB0ZJb8,Tricky Tricky,W&W,edm,62,0.632,0.962,0.0919,139.051,162302,0.5807342131640494
6MDjeiUWPPgEwLtiBrr9he,My Year,GASHI,rap,62,0.842,0.808,0.705,145.03,190345,0.6057049782826596
39glqzRVRAy4vq3PqeTGb8,Love Is Gone,SLANDER,edm,62,0.452,0.465,0.0832,149.586,256043,0.6247327096558637
2ItO4ZVCtwEHuLL6ygajGM,Let The Music Take Control,W&W,edm,62,0.388,0.971,0.175,194.956,156450,0.8142165051787503
5sYxtT5C8uAzGbplBcjLYB,Alive,R3HAB,edm,62,0.631,0.858,0.365,137.982,188696,0.5762696291346475
17arbOEI0m070vJ9ILOmAR,"Como ela vem (feat. Luccas Carlos, Xamã, PK e Orochi)",Papatinho,rap,62,0.809,0.51,0.645,129.958,223385,0.5427581022385566
2W6iqyl0jSI48ByWAEl1vr,Noc Polarna,Szpaku,rap,62,0.655,0.582,0.172,90.005,146667,0.37589792849983295
2M2WWJE863upPYUrzCRjN6,Te Busco,Cosculluela,latin,62,0.677,0.751,0.758,178.067,233559,0.7436810892081523
2Vim06YsRb4uJRpbeq6NR6,Hush - 1998 Remaster,Deep Purple,rock,62,0.57,0.635,0.196,108.431,266840,0.45285248914132975
1xy4apMFecGGkgBeaHFZ2M,Chasing Fire,Lauv,pop,62,0.709,0.562,0.386,125.965,205267,0.5260816906114267
6uYAPqxP69zfpCbsTHXgiz,Cater 2 U,Destiny's Child,r&b,62,0.605,0.584,0.464,125.802,245400,0.5254009355162045
4v0DontD9QPBxyqfvEZyhT,Ghetto Youth,Frenna,latin,62,0.813,0.79,0.332,93.008,188064,0.3884396926161042
5uGCoNepb3NfYHzdVDXQtC,Potions,SLANDER,edm,62,0.545,0.323,0.193,149.941,215200,0.6262153357834949
1CPAiHBpTTtHPAlOcVWIwT,LUNA,Lola Indigo,latin,62,0.735,0.744,0.622,94.075,209362,0.3928959238222519
67mtN6BlsJR0LVyzvNZnGt,Tonight's Da Night,Redman,rap,62,0.697,0.687,0.866,90.247,201373,0.3769086201135984
1XCxN2Y9WwLkBb0Pple8af,Klubowa Suka,C0PIK,rap,62,0.733,0.591,0.637,133.954,121836,0.559447043100568
3brBqyulqpUm0J01izS0zG,Taxi Voy,j mena,latin,62,0.868,0.701,0.831,158.059,185638,0.6601194453725359
528CAH5pTLq86oZ52fHifA,The Flame,Cheap Trick,rock,62,0.629,0.581,0.359,97.074,338800,0.4054209822920147
55Tom2dk5sMx1UTJPiTUbX,Alive (feat. ILY),Jack Wins,edm,62,0.633,0.842,0.287,124.008,176509,0.5179084530571333
45tGi5L8jSUDHy1RC714jl,Perriandote,Myke Towers,rap,62,0.793,0.631,0.741,168.92,196960,0.7054794520547945
6LCrqs85q61pfZCXYvW63B,Praise You - Purple Disco Machine Remix,Fatboy Slim,pop,62,0.813,0.781,0.811,120.99,230163,0.505304042766455
5InWRmnfgjVwQWoXHNBATu,Want U Back,Cher Lloyd,pop,62,0.696,0.893,0.573,97.954,214013,0.40909622452388905
1RqpijoxxQJ9FWS1V56DeE,MARY JANE,Night Lovell,rap,62,0.699,0.489,0.0739,134.017,214925,0.5597101570330771
2bR6LkOC10pZ3udHdZiENF,My Own Dance,Kesha,r&b,62,0.84,0.724,0.431,101.994,161178,0.42596892749749415
7FLQuyyCaIrBRqNt5l83U4,Reforget,Lauv,latin,62,0.44,0.469,0.225,169.755,231676,0.708966755763448
4BMk6XhlXJW7ZgIS8vSBZk,Caderas Blancas,Mon Laferte,latin,62,0.652,0.834,0.643,94.999,225400,0.39675492816572
5nJaS3PEpyPfaWiLxIGtRX,Virtual Diva,Don Omar,latin,62,0.785,0.881,0.729,113.999,239493,0.47610674908118944
5gTyK0ylsqQbhFugP7eYmz,Stay Forever (feat. STRFKR),Whethan,pop,62,0.554,0.835,0.0656,117.932,153430,0.4925325760106916
2WMRd3xAb9FwXopCRNWDq1,Wildfire,SBTRKT,pop,62,0.835,0.481,0.34,139.581,201000,0.5829477113264283
0Gpq0lllEPZf98gVo9C4uS,"Heavy, California",Jungle,pop,62,0.674,0.713,0.704,111.017,184600,0.46365268960908784
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,pop,62,0.691,0.924,0.34,125.983,158095,0.526156866020715
0LX3DnrnDI7dkiKsfWbgj5,Billion,Emilia,latin,62,0.788,0.64,0.714,169.936,179040,0.7097226862679586
3Z9vR8JrHFyyjB0JoHzx6p,Pretty,Landon Cube,rap,62,0.679,0.853,0.767,76.064,191440,0.317674574006014
16YQkGOiqsATntjuZCq52X,Stop Cappin,Blueface,rap,62,0.846,0.58,0.553,103.956,161307,0.43416304710992315
489YQCIt2Mi0P1lRdx7uJz,No Podemos - Remix,Ele A El Dominio,latin,62,0.866,0.438,0.669,99.978,240000,0.4175492816572001
0LbK1bodGLc9xmV1cS9jvL,Will You Still Love Me Tomorrow? - 2011,Amy Winehouse,r&b,62,0.587,0.624,0.251,93.428,262813,0.39019378549949885
2cxbxpHrND6i4uvUGVvC9J,Just a Friend 2002 - Radio Edit,Mario,r&b,62,0.538,0.677,0.913,132.346,214200,0.552731373204143
60y3oBiHHIlOzUFZRWP6Ak,DYSFUNCTIONAL,KAYTRANADA,r&b,62,0.808,0.805,0.886,107.965,240758,0.45090628132308724
4thYedllWlJQOnrplPxwfA,Quisieras,Nicky Jam,latin,62,0.881,0.725,0.712,97.019,185693,0.4051912796525226
12C6ufD5zOWsQGHQY7aXRM,The Violence,Rise Against,rock,62,0.294,0.92,0.582,184.007,228720,0.7684889742733044
1hUmqRBZpseNjByPAEW6AJ,The G.O.A.T.,Oliver Heldens,edm,62,0.676,0.918,0.364,125.975,201915,0.526123454727698
1V8c3uV6p7uTsfQof5oRXg,make daddy proud,blackbear,pop,62,0.818,0.497,0.814,102.042,208235,0.4261693952555964
3VXnDxWmTQTxTVW0eCEZX7,Apaga a Luz,Gloria Groove,latin,62,0.636,0.61,0.489,105.049,228211,0.43872786501837624
1wfZdPy5FRWsdWaAEOG0Ml,Say It - Illenium Remix,Flume,latin,62,0.482,0.769,0.427,149.69,267200,0.6251670564650852
2ACys0pX0SjmpQmQWzp7wt,Jersey,Future,rap,62,0.758,0.526,0.312,146.054,188703,0.6099816237888407
2HoDr1yVksl19omOhc1zWy,Hip Hop,Dead Prez,rap,62,0.725,0.737,0.219,77.161,214067,0.3222560975609756
5ngSGTy4Tw8cIBCMeIgoc9,Why We Thugs,Ice Cube,rap,62,0.755,0.604,0.663,98.458,224107,0.4112011359839626
5h8VHxOBK1VWWj46T8fSly,TELÉFONO,Aitana,latin,62,0.691,0.829,0.564,172.161,163294,0.7190152021383228
0KW2JqqbzkzlebDjXI62OB,Demons,Alec Benjamin,latin,62,0.708,0.489,0.771,142.925,165112,0.596913631807551
2KrCpdhlAzVkbvOSkkE4pf,Silent,Youngn Lipz,rap,62,0.766,0.437,0.155,139.974,183000,0.5845890410958904
3uVE5vLKkigiWBOQEgmdDk,Who's That Girl?,Eve,r&b,62,0.77,0.86,0.547,96.428,281907,0.40272302038088875
0lOe1dR2TNkJMCjIcRuw6T,Westside Story,The Game,rap,62,0.876,0.647,0.961,86.993,223067,0.3633185766789175
7zHrHnVSQwI95FGHewXDl8,Do Bad Well (feat. Nevve),KSHMR,edm,62,0.604,0.894,0.415,127.964,204375,0.5344303374540594
5LKXxwgll43fxe1lPF7sze,If You Let Me,Sinead Harnett,r&b,62,0.407,0.403,0.329,90.907,232878,0.37966505178750415
6br4Pc0BzU6dTD5fEmks2i,Electric Body,A$AP Rocky,rap,62,0.897,0.598,0.528,119.966,255253,0.5010273972602739
2OsEJFTfzfjG4oC92cuP2c,Slow Down,Selena Gomez,latin,62,0.722,0.821,0.721,127.944,210293,0.5343468092215169
0Bs0hUYxz7REyIHH7tRhL2,Helter Skelter - Remastered 2009,The Beatles,rock,62,0.166,0.831,0.281,167.518,269787,0.6996241229535584
34D6mvDTAPypm92EPs8Rxa,Reminiscing - Remastered,Little River Band,rock,62,0.54,0.465,0.341,94.731,253080,0.39563564984964916
0jSMveIWvnhDIvzqN74Uc7,Tipsy - Club Mix,J-Kwon,rap,62,0.925,0.744,0.656,93.02,243227,0.3884898095556298
5Ddu4AaN1VaZ1MTg1neCl7,2 Of Amerikaz Most Wanted,2Pac,r&b,62,0.856,0.904,0.855,99.247,246533,0.41449632475776815
0alWUvsJHk83HVWCnyCG51,Suave (Remix),El Alfa,latin,62,0.873,0.913,0.433,120.006,305500,0.5011944537253592
62mv8OMTIeYjlL7ofwgvMI,Si Nunca Va a Amanecer,Charles Ans,latin,62,0.761,0.63,0.671,89.35,213560,0.3731623788840628
14geRrYSRz73sBbtPD4iPQ,Summer Reign (feat. Summer Walker),Rick Ross,r&b,62,0.517,0.541,0.123,139.076,226480,0.5808386234547277
2udRqNX3z2OjdqR01ebDwU,No Dices Mas,Mœnia,pop,62,0.707,0.716,0.597,127.017,259800,0.5304752756431674
2Zu0RM1e8qBQDfVIm072ki,Jagodzianki (prod.by Abel de Jong),Malik Montana,rap,62,0.957,0.664,0.805,126.986,160630,0.5303458068827264
4zB544yCIaSw3cuHltMCRJ,The End of the Game,Weezer,rock,62,0.574,0.865,0.669,119.068,181707,0.49727697961911127
5VA4Ispp52EA1sOqzMz3Av,All I Want Is You (feat. J. Cole),Miguel,r&b,62,0.776,0.603,0.921,96.888,295920,0.40464416972936856
0Ytxje4D5iXTHN3MOCC5jS,"Together In Electric Dreams - Remastered / From ""Electric Dreams"" Original Motion Picture Soundtrack",Phil Oakey,rock,62,0.705,0.524,0.798,129.847,232667,0.5422945205479452
1a7WIQgSIwxmeaKOtEOift,Le Le Let Go,Lucas Estrada,latin,62,0.742,0.727,0.689,119.986,160017,0.5011109254928166
6hBofveV7cUFOSuUB9RQjk,busking,_tag,rap,62,0.622,0.0701,0.247,77.065,140714,0.3218551620447711
6m6R6O2BOZDCNymhJ45spI,Loner,Kali Uchis,r&b,62,0.722,0.675,0.507,120.012,212000,0.501219512195122
20fAoPjfYltmd3K3bO7gbt,Stick Talk,Future,rap,62,0.729,0.672,0.595,159.903,171333,0.6678207484129636
7IsEXPk6qqt30FfQv4SZMa,The Way,Fastball,rock,62,0.646,0.882,0.908,120.837,257093,0.5046650517875042
1XGpykJn12N7EQHtyerLKA,Deja Tus Besos - Remix,Natti Natasha,latin,62,0.733,0.762,0.961,167.845,187867,0.7009898095556298
00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,Jay Wheeler,latin,62,0.495,0.357,0.456,179.74,253830,0.7506682258603409
4cTIFTmacy3vyi5A5F3YeD,Along Came Polly - Original Mix,Rebūke,edm,62,0.825,0.595,0.0781,124.003,389039,0.5178875709989976
5gA9Xn8oPts2aewPgxVkPD,Heroine,SUNMI,pop,62,0.673,0.782,0.609,121.991,195000,0.5094846308052121
0EQeui6OBMzqJ3Z3wCOzZh,Need You,Faustix,pop,62,0.639,0.705,0.595,124.957,182161,0.5218718676912796
4zEi4tr3lEhiAvTRxEzbEz,Oh Sherrie,Steve Perry,rock,62,0.333,0.695,0.317,203.753,229347,0.8509563982626127
4EUlszQIxlPwiHJ6e6j6Gy,Never Knew Love Like This Before,Stephanie Mills,r&b,62,0.739,0.566,0.739,114.045,325173,0.47629886401603744
1eDS8ii1utvj0PjfQLrDb4,Skin,Mac Miller,r&b,62,0.614,0.591,0.481,120.04,287907,0.5013364517206816
273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,edm,62,0.652,0.802,0.295,170.157,211933,0.7106456732375543
4fLnXd56RsWN4ZBtb9TegQ,Valerie,The Weeknd,r&b,62,0.641,0.539,0.436,148.004,286680,0.6181256264617441
1Ahp4PZ1vzdbzBCedUrsqI,The One,Jorja Smith,r&b,62,0.312,0.661,0.443,82.39,197575,0.3440945539592382
